timestamp,Temperature,DewPoint,Humidity,Wind_spd,Wind_gust,Visibility,Pressure,Wind_chill_temperature,Heat_index,Precipitation_intensity,Pavement_condition,Fog,Rain,Snow,Icon,Hour,Date,Time
2016-12-21_16,36,21,55,5.8,0,10,30.2,31.1,0,0,dry,0,0,0,clear,16,2016-12-21,16:00
2016-12-21_17,35.1,21,57,8.1,0,10,30.19,28.6,0,0,dry,0,0,0,clear,17,2016-12-21,17:00
2016-12-21_18,35.1,21,57,6.9,0,10,30.18,29.3,0,0,dry,0,0,0,clear,18,2016-12-21,18:00
2016-12-21_19,33.1,21,61,8.1,0,10,30.15,26.1,0,0,dry,0,0,0,clear,19,2016-12-21,19:00
2016-12-21_20,33.1,21.9,64,8.1,0,10,30.11,26.1,0,0,dry,0,0,0,clear,20,2016-12-21,20:00
2016-12-21_21,35.1,21,57,5.8,0,10,30.09,30.1,0,0,dry,0,0,0,cloudy,21,2016-12-21,21:00
2016-12-21_22,35.1,21,57,8.1,0,10,30.06,28.6,0,0,dry,0,0,0,clear,22,2016-12-21,22:00
2016-12-21_23,36,21,55,6.9,0,10,30.02,30.3,0,0,dry,0,0,0,cloudy,23,2016-12-21,23:00
2016-12-22_00,37,21,52,6.9,0,10,30,31.6,0,0,dry,0,0,0,cloudy,00,2016-12-22,0:00
2016-12-22_01,37.9,21,51,8.1,0,10,30,32.1,0,0,dry,0,0,0,cloudy,01,2016-12-22,1:00
2016-12-22_02,37.9,21,51,8.1,0,10,30.01,32.1,0,0,dry,0,0,0,mostlycloudy,02,2016-12-22,2:00
2016-12-22_03,39,19.9,46,10.4,0,10,30.01,32.3,0,0,dry,0,0,0,clear,03,2016-12-22,3:00
2016-12-22_04,39,19.9,46,8.1,0,10,30.01,33.4,0,0,dry,0,0,0,clear,04,2016-12-22,4:00
2016-12-22_05,39,21,49,8.1,0,10,30.02,33.4,0,0,dry,0,0,0,mostlycloudy,05,2016-12-22,5:00
2016-12-22_06,37.9,21.9,53,8.1,0,10,30.03,32.1,0,0,dry,0,0,0,cloudy,06,2016-12-22,6:00
2016-12-22_07,37,21.9,54,9.2,0,10,30.06,30.4,0,0,dry,0,0,0,mostlycloudy,07,2016-12-22,7:00
2016-12-22_08,37,23,57,12.7,0,10,30.02,28.9,0,0,dry,0,0,0,cloudy,08,2016-12-22,8:00
2016-12-22_09,36,25,64,11.5,0,10,30.12,28,0,0,dry,0,0,0,cloudy,09,2016-12-22,9:00
2016-12-22_10,36,25,64,12.7,19.6,10,30.14,27.5,0,0,dry,0,0,0,cloudy,10,2016-12-22,10:00
2016-12-22_11,35.6,24.8,65,11.5,19.6,10,30.1,27.5,0,0,dry,0,0,0,cloudy,11,2016-12-22,11:00
2016-12-22_12,36,25,64,17.3,23,9,30.16,26,0,0,dry,0,0,0,cloudy,12,2016-12-22,12:00
2016-12-22_13,36,26.1,67,12.7,19.6,9,30.12,27.5,0,0,dry,0,0,0,cloudy,13,2016-12-22,13:00
2016-12-22_14,36,26.1,67,10.4,19.6,9,30.15,28.5,0,0,dry,0,0,0,cloudy,14,2016-12-22,14:00
2016-12-22_15,36,23,59,8.1,0,10,30.25,29.6,0,0,dry,0,0,0,cloudy,15,2016-12-22,15:00
2016-12-22_16,36,23,59,9.2,0,10,30.29,29,0,0,dry,0,0,0,cloudy,16,2016-12-22,16:00
2016-12-22_17,36,23,59,4.6,16.1,10,30.32,32.1,0,0,dry,0,0,0,cloudy,17,2016-12-22,17:00
2016-12-22_18,36,23,59,8.1,0,10,30.35,29.6,0,0,dry,0,0,0,cloudy,18,2016-12-22,18:00
2016-12-22_19,36,21.9,57,8.1,0,10,30.38,29.6,0,0,dry,0,0,0,cloudy,19,2016-12-22,19:00
2016-12-22_20,35.1,21.9,59,6.9,0,10,30.38,29.3,0,0,dry,0,0,0,cloudy,20,2016-12-22,20:00
2016-12-22_21,35.1,21.9,59,10.4,0,10,30.41,27.4,0,0,dry,0,0,0,cloudy,21,2016-12-22,21:00
2016-12-22_22,34,21.9,61,12.7,16.1,10,30.41,25,0,0,dry,0,0,0,cloudy,22,2016-12-22,22:00
2016-12-22_23,34,21.9,61,6.9,0,10,30.37,28,0,0,dry,0,0,0,cloudy,23,2016-12-22,23:00
2016-12-23_00,33.1,21,61,11.5,0,10,30.43,24.4,0,0,dry,0,0,0,cloudy,00,2016-12-23,0:00
2016-12-23_01,33.1,21.9,64,9.2,0,10,30.44,25.5,0,0,dry,0,0,0,cloudy,01,2016-12-23,1:00
2016-12-23_02,32,21.9,66,9.2,0,10,30.46,24.2,0,0,dry,0,0,0,cloudy,02,2016-12-23,2:00
2016-12-23_03,32,21.9,66,9.2,0,10,30.46,24.2,0,0,dry,0,0,0,cloudy,03,2016-12-23,3:00
2016-12-23_04,32,21,64,6.9,0,10,30.46,25.6,0,0,dry,0,0,0,cloudy,04,2016-12-23,4:00
2016-12-23_05,30.9,21,67,5.8,0,10,30.47,25.2,0,0,dry,0,0,0,mostlycloudy,05,2016-12-23,5:00
2016-12-23_06,30,21,69,5.8,0,10,30.41,24.1,0,0,dry,0,0,0,partlycloudy,06,2016-12-23,6:00
2016-12-23_07,28.9,21,72,6.9,0,9,30.48,21.9,0,0,dry,0,0,0,clear,07,2016-12-23,7:00
2016-12-23_08,30,21.9,72,8.1,0,10,30.49,22.4,0,0,dry,0,0,0,clear,08,2016-12-23,8:00
2016-12-23_09,32,23,69,8.1,0,10,30.49,24.8,0,0,dry,0,0,0,clear,09,2016-12-23,9:00
2016-12-23_10,34,23,64,8.1,0,10,30.49,27.2,0,0,dry,0,0,0,clear,10,2016-12-23,10:00
2016-12-23_11,36,24.1,62,8.1,0,10,30.47,29.6,0,0,dry,0,0,0,clear,11,2016-12-23,11:00
2016-12-23_12,37,23,57,4.6,0,10,30.44,33.3,0,0,dry,0,0,0,clear,12,2016-12-23,12:00
2016-12-23_13,37,23,57,0,0,10,30.41,0,0,0,dry,0,0,0,clear,13,2016-12-23,13:00
2016-12-23_14,37,24.1,59,5.8,0,10,30.39,32.4,0,0,dry,0,0,0,unknown,14,2016-12-23,14:00
2016-12-23_15,37,23,57,5.8,0,10,30.37,32.4,0,0,dry,0,0,0,clear,15,2016-12-23,15:00
2016-12-23_16,37,23,57,3.5,0,10,30.36,34.5,0,0,dry,0,0,0,clear,16,2016-12-23,16:00
2016-12-23_17,36,24.1,62,4.6,0,10,30.33,32.1,0,0,dry,0,0,0,clear,17,2016-12-23,17:00
2016-12-23_18,36,23,59,5.8,0,10,30.29,31.1,0,0,dry,0,0,0,clear,18,2016-12-23,18:00
2016-12-23_19,36,23,59,5.8,0,10,30.28,31.1,0,0,dry,0,0,0,partlycloudy,19,2016-12-23,19:00
2016-12-23_20,36,23,59,4.6,0,10,30.26,32.1,0,0,dry,0,0,0,cloudy,20,2016-12-23,20:00
2016-12-23_21,37.9,23,55,8.1,0,10,30.24,32.1,0,0,dry,0,0,0,cloudy,21,2016-12-23,21:00
2016-12-23_22,39.9,24.1,53,10.4,0,10,30.19,33.4,0,0,dry,0,0,0,cloudy,22,2016-12-23,22:00
2016-12-23_23,41,25,53,4.6,0,10,30.17,38,0,0,dry,0,0,0,cloudy,23,2016-12-23,23:00
2016-12-24_00,43,24.1,47,8.1,0,10,30.14,38.2,0,0,dry,0,0,0,cloudy,00,2016-12-24,0:00
2016-12-24_01,45,28.9,53,16.1,26.5,10,30.12,37.9,0,0.005,wet,0,1,0,rain,01,2016-12-24,1:00
2016-12-24_02,46,30.9,56,10.4,0,10,30.12,41,0,0,dry,0,0,0,cloudy,02,2016-12-24,2:00
2016-12-24_03,44.1,33.1,65,12.7,0,10,30.11,37.7,0,0.01,wet,0,1,0,rain,03,2016-12-24,3:00
2016-12-24_04,43,35.1,74,11.5,0,10,30.08,36.8,0,0.005,wet,0,1,0,rain,04,2016-12-24,4:00
2016-12-24_05,43,36,76,12.7,21.9,10,30.04,36.4,0,0.01,dry,0,0,0,cloudy,05,2016-12-24,5:00
2016-12-24_06,42.1,37.9,85,13.8,0,3,30.05,34.9,0,0.005,wet,0,1,0,rain,06,2016-12-24,6:00
2016-12-24_07,43,39.9,89,10.4,0,7,30.09,37.2,0,0,dry,0,0,0,cloudy,07,2016-12-24,7:00
2016-12-24_08,44.1,39.9,85,9.2,0,2.5,30.07,39,0,0,dry,0,0,0,cloudy,08,2016-12-24,8:00
2016-12-24_09,44.1,41,89,10.4,0,4,30.09,38.6,0,0,dry,0,0,0,cloudy,09,2016-12-24,9:00
2016-12-24_10,45,41,86,12.7,0,10,30.13,38.9,0,0,dry,0,0,0,cloudy,10,2016-12-24,10:00
2016-12-24_11,45,41,86,11.5,0,10,30.14,39.3,0,0,dry,0,0,0,cloudy,11,2016-12-24,11:00
2016-12-24_12,45,39.9,82,6.9,0,10,30.19,41.2,0,0,dry,0,0,0,cloudy,12,2016-12-24,12:00
2016-12-24_13,45,41,86,6.9,0,10,30.15,41.2,0,0,dry,0,0,0,cloudy,13,2016-12-24,13:00
2016-12-24_14,44.1,39,82,8.1,0,3,30.16,39.5,0,0.005,wet,0,1,0,rain,14,2016-12-24,14:00
2016-12-24_15,43,39,86,5.8,0,10,30.18,39.5,0,0,dry,0,0,0,cloudy,15,2016-12-24,15:00
2016-12-24_16,43,37.9,82,5.8,0,10,30.21,39.5,0,0,dry,0,0,0,cloudy,16,2016-12-24,16:00
2016-12-24_17,41,35.1,79,8.1,0,10,30.3,35.8,0,0,dry,0,0,0,cloudy,17,2016-12-24,17:00
2016-12-24_18,39.9,34,79,5.8,0,10,30.32,35.8,0,0,dry,0,0,0,cloudy,18,2016-12-24,18:00
2016-12-24_19,39.9,34,79,6.9,0,10,30.28,35.1,0,0,dry,0,0,0,cloudy,19,2016-12-24,19:00
2016-12-24_20,39,34,82,3.5,0,10,30.36,36.8,0,0,dry,0,0,0,cloudy,20,2016-12-24,20:00
2016-12-24_21,39,33.1,79,6.9,0,9,30.33,34,0,0,dry,0,0,0,cloudy,21,2016-12-24,21:00
2016-12-24_22,37.9,33.1,83,0,0,8,30.4,0,0,0,dry,0,0,0,cloudy,22,2016-12-24,22:00
2016-12-24_23,37.9,33.1,83,3.5,0,8,30.37,35.5,0,0,dry,0,0,0,cloudy,23,2016-12-24,23:00
2016-12-25_00,37,33.1,86,4.6,0,8,30.36,33.3,0,0,dry,0,0,0,cloudy,00,2016-12-25,0:00
2016-12-25_01,37,32,82,3.5,0,6,30.41,34.5,0,0,dry,0,0,0,hazy,01,2016-12-25,1:00
2016-12-25_02,36,32,86,0,0,6,30.37,0,0,0,dry,0,0,0,cloudy,02,2016-12-25,2:00
2016-12-25_03,36,32,86,3.5,0,7,30.38,33.3,0,0,dry,0,0,0,cloudy,03,2016-12-25,3:00
2016-12-25_04,36,32,86,3.5,0,7,30.45,33.3,0,0,dry,0,0,0,cloudy,04,2016-12-25,4:00
2016-12-25_05,35.1,30.9,85,3.5,0,8,30.47,32.2,0,0,dry,0,0,0,cloudy,05,2016-12-25,5:00
2016-12-25_06,35.1,30.9,85,4.6,0,8,30.48,31,0,0,dry,0,0,0,cloudy,06,2016-12-25,6:00
2016-12-25_07,35.1,30.9,85,5.8,0,8,30.5,30.1,0,0,dry,0,0,0,cloudy,07,2016-12-25,7:00
2016-12-25_08,34,30.9,89,3.5,0,7,30.46,31,0,0,dry,0,0,0,cloudy,08,2016-12-25,8:00
2016-12-25_09,35.6,30.2,81,5.8,0,8,30.5,30.7,0,0,dry,0,0,0,cloudy,09,2016-12-25,9:00
2016-12-25_10,36,30.9,82,4.6,0,10,30.54,32.1,0,0,dry,0,0,0,cloudy,10,2016-12-25,10:00
2016-12-25_11,36,30.9,82,4.6,0,10,30.49,32.1,0,0,dry,0,0,0,cloudy,11,2016-12-25,11:00
2016-12-25_12,37.9,30.9,76,0,0,10,30.49,0,0,0,dry,0,0,0,cloudy,12,2016-12-25,12:00
2016-12-25_13,39,30.9,73,5.8,0,10,30.48,34.8,0,0,dry,0,0,0,cloudy,13,2016-12-25,13:00
2016-12-25_14,39,30.9,73,8.1,0,10,30.42,33.4,0,0,dry,0,0,0,partlycloudy,14,2016-12-25,14:00
2016-12-25_15,37.9,30,73,8.1,0,10,30.47,32.1,0,0,dry,0,0,0,clear,15,2016-12-25,15:00
2016-12-25_16,36,28.9,76,6.9,0,10,30.48,30.3,0,0,dry,0,0,0,clear,16,2016-12-25,16:00
2016-12-25_17,35.1,28,76,5.8,0,10,30.49,30.1,0,0,dry,0,0,0,clear,17,2016-12-25,17:00
2016-12-25_18,34,28,79,4.6,0,10,30.48,29.8,0,0,dry,0,0,0,clear,18,2016-12-25,18:00
2016-12-25_19,32,27,82,4.6,0,10,30.5,27.5,0,0,dry,0,0,0,clear,19,2016-12-25,19:00
2016-12-25_20,33.1,27,78,3.5,0,10,30.5,30,0,0,dry,0,0,0,cloudy,20,2016-12-25,20:00
2016-12-25_21,34,28,79,3.5,0,10,30.44,31,0,0,dry,0,0,0,cloudy,21,2016-12-25,21:00
2016-12-25_22,34,28,79,5.8,0,10,30.43,28.8,0,0,dry,0,0,0,cloudy,22,2016-12-25,22:00
2016-12-25_23,35.1,28,76,3.5,0,10,30.46,32.2,0,0,dry,0,0,0,partlycloudy,23,2016-12-25,23:00
2016-12-26_00,36,28.9,76,3.5,0,10,30.45,33.3,0,0,dry,0,0,0,cloudy,00,2016-12-26,0:00
2016-12-26_01,37.9,30.9,76,3.5,0,10,30.45,35.5,0,0,dry,0,0,0,mostlycloudy,01,2016-12-26,1:00
2016-12-26_02,41,33.1,73,8.1,0,10,30.39,35.8,0,0,dry,0,0,0,cloudy,02,2016-12-26,2:00
2016-12-26_03,41,35.1,79,8.1,0,5,30.43,35.8,0,0.005,wet,0,1,0,rain,03,2016-12-26,3:00
2016-12-26_04,41,37,86,9.2,0,4,30.37,35.2,0,0.02,wet,0,1,0,rain,04,2016-12-26,4:00
2016-12-26_05,41,39,93,10.4,0,4,30.4,34.7,0,0.01,dry,0,0,0,cloudy,05,2016-12-26,5:00
2016-12-26_06,42.1,39,89,9.2,0,5,30.36,36.6,0,0,dry,0,0,0,cloudy,06,2016-12-26,6:00
2016-12-26_07,42.1,39.9,92,8.1,0,7,30.38,37.1,0,0,dry,0,0,0,mostlycloudy,07,2016-12-26,7:00
2016-12-26_08,44.1,41,89,8.1,0,7,30.38,39.5,0,0,dry,0,0,0,cloudy,08,2016-12-26,8:00
2016-12-26_09,48,43,83,9.2,0,10,30.36,0,0,0,dry,0,0,0,mostlycloudy,09,2016-12-26,9:00
2016-12-26_10,51.1,44.1,77,9.2,0,10,30.35,0,0,0,dry,0,0,0,cloudy,10,2016-12-26,10:00
2016-12-26_11,55,46,72,11.5,0,10,30.29,0,0,0,dry,0,0,0,cloudy,11,2016-12-26,11:00
2016-12-26_12,57,46.9,69,11.5,0,10,30.23,0,0,0,dry,0,0,0,cloudy,12,2016-12-26,12:00
2016-12-26_13,60.1,48,64,8.1,0,10,30.2,0,0,0,dry,0,0,0,cloudy,13,2016-12-26,13:00
2016-12-26_14,60.1,51.1,72,18.4,24.2,10,30.17,0,0,0.005,wet,0,1,0,rain,14,2016-12-26,14:00
2016-12-26_15,60.1,51.1,72,13.8,0,1,30.15,0,0,0.02,wet,0,1,0,rain,15,2016-12-26,15:00
2016-12-26_16,62.1,50,65,8.1,0,10,30.12,0,0,0,dry,0,0,0,mostlycloudy,16,2016-12-26,16:00
2016-12-26_17,62.1,48.9,62,10.4,0,10,30.09,0,0,0,dry,0,0,0,mostlycloudy,17,2016-12-26,17:00
2016-12-26_18,63,48,58,12.7,0,10,30.06,0,0,0,dry,0,0,0,cloudy,18,2016-12-26,18:00
2016-12-26_19,63,48,58,16.1,23,10,30.03,0,0,0,dry,0,0,0,clear,19,2016-12-26,19:00
2016-12-26_20,63,48.9,60,16.1,24.2,10,30.01,0,0,0,dry,0,0,0,clear,20,2016-12-26,20:00
2016-12-26_21,64.9,50,58,25.3,33.4,10,29.97,0,0,0,dry,0,0,0,cloudy,21,2016-12-26,21:00
2016-12-26_22,64,51.1,63,23,34.5,10,29.94,0,0,0,dry,0,0,0,cloudy,22,2016-12-26,22:00
2016-12-26_23,64,51.1,63,23,34.5,10,29.92,0,0,0,dry,0,0,0,cloudy,23,2016-12-26,23:00
2016-12-27_00,61,53.1,75,20.7,33.4,5,29.92,0,0,0.01,wet,0,1,0,rain,00,2016-12-27,0:00
2016-12-27_01,60.1,55,83,18.4,27.6,6,29.91,0,0,0.01,wet,0,1,0,rain,01,2016-12-27,1:00
2016-12-27_02,59,55,87,18.4,28.8,3,29.9,0,0,0.02,wet,0,1,0,rain,02,2016-12-27,2:00
2016-12-27_03,53.1,50,89,12.7,25.3,9,29.92,0,0,0.005,wet,0,1,0,rain,03,2016-12-27,3:00
2016-12-27_04,51.1,43,74,15,21.9,10,29.92,0,0,0.005,wet,0,1,0,rain,04,2016-12-27,4:00
2016-12-27_05,48.9,41,74,11.5,24.2,10,29.94,0,0,0,dry,0,0,0,mostlycloudy,05,2016-12-27,5:00
2016-12-27_06,46.9,39,74,9.2,0,10,29.98,0,0,0,dry,0,0,0,clear,06,2016-12-27,6:00
2016-12-27_07,45,32,60,19.6,25.3,10,30.01,37.1,0,0,dry,0,0,0,clear,07,2016-12-27,7:00
2016-12-27_08,43,28,56,16.1,24.2,10,30.03,35.4,0,0,dry,0,0,0,clear,08,2016-12-27,8:00
2016-12-27_09,42.1,25,51,17.3,23,10,30.07,33.9,0,0,dry,0,0,0,clear,09,2016-12-27,9:00
2016-12-27_10,44.1,27,51,9.2,17.3,10,30.07,39,0,0,dry,0,0,0,clear,10,2016-12-27,10:00
2016-12-27_11,45,26.1,48,15,20.7,10,30.03,38.2,0,0,dry,0,0,0,clear,11,2016-12-27,11:00
2016-12-27_12,44.1,25,47,17.3,0,10,30.01,36.5,0,0,dry,0,0,0,clear,12,2016-12-27,12:00
2016-12-27_13,45,25,46,12.7,21.9,10,30,38.9,0,0,dry,0,0,0,clear,13,2016-12-27,13:00
2016-12-27_14,44.1,25,47,16.1,24.2,10,30.01,36.8,0,0,dry,0,0,0,clear,14,2016-12-27,14:00
2016-12-27_15,43,25,49,0,0,-9999,30.01,0,0,0,dry,0,0,0,unknown,15,2016-12-27,15:00
2016-12-27_16,41,26.1,55,12.7,21.9,10,30.03,33.9,0,0,dry,0,0,0,clear,16,2016-12-27,16:00
2016-12-27_17,39,25,57,11.5,21.9,10,30.05,31.8,0,0,dry,0,0,0,clear,17,2016-12-27,17:00
2016-12-27_18,37,25,62,10.4,19.6,10,30.06,29.8,0,0,dry,0,0,0,clear,18,2016-12-27,18:00
2016-12-27_19,36,25,64,11.5,18.4,10,30.08,28,0,0,dry,0,0,0,clear,19,2016-12-27,19:00
2016-12-27_20,36,26.1,67,13.8,0,10,30.09,27.1,0,0,dry,0,0,0,mostlycloudy,20,2016-12-27,20:00
2016-12-27_21,37,26.1,65,12.7,0,10,30.09,28.9,0,0,dry,0,0,0,cloudy,21,2016-12-27,21:00
2016-12-27_22,37,25,62,15,24.2,10,30.09,28.1,0,0,dry,0,0,0,cloudy,22,2016-12-27,22:00
2016-12-27_23,36,25,64,13.8,0,10,30.11,27.1,0,0,dry,0,0,0,cloudy,23,2016-12-27,23:00
2016-12-28_00,36,25,64,11.5,0,10,30.06,28,0,0,dry,0,0,0,cloudy,00,2016-12-28,0:00
2016-12-28_01,36,24.1,62,13.8,18.4,10,30.06,27.1,0,0,dry,0,0,0,cloudy,01,2016-12-28,1:00
2016-12-28_02,34,23,64,10.4,19.6,10,30.1,26,0,0,dry,0,0,0,cloudy,02,2016-12-28,2:00
2016-12-28_03,34,21.9,61,10.4,24.2,10,30.12,26,0,0,dry,0,0,0,cloudy,03,2016-12-28,3:00
2016-12-28_04,33.1,23,66,4.6,0,10,30.18,28.7,0,0,dry,0,0,0,cloudy,04,2016-12-28,4:00
2016-12-28_05,33.1,21.9,64,12.7,19.6,10,30.19,23.9,0,0,dry,0,0,0,cloudy,05,2016-12-28,5:00
2016-12-28_06,32,19.9,61,10.4,17.3,10,30.21,23.6,0,0,dry,0,0,0,cloudy,06,2016-12-28,6:00
2016-12-28_07,32,21,64,5.8,0,10,30.22,26.4,0,0,dry,0,0,0,cloudy,07,2016-12-28,7:00
2016-12-28_08,32,21.9,66,6.9,0,10,30.22,25.6,0,0,dry,0,0,0,cloudy,08,2016-12-28,8:00
2016-12-28_09,33.1,21.9,64,6.9,0,10,30.21,26.9,0,0,dry,0,0,0,cloudy,09,2016-12-28,9:00
2016-12-28_10,35.1,21.9,59,5.8,0,10,30.2,30.1,0,0,dry,0,0,0,mostlycloudy,10,2016-12-28,10:00
2016-12-28_11,36,23,59,4.6,0,10,30.13,32.1,0,0,dry,0,0,0,partlycloudy,11,2016-12-28,11:00
2016-12-28_12,37,21,52,5.8,0,10,30.14,32.4,0,0,dry,0,0,0,clear,12,2016-12-28,12:00
2016-12-28_13,39,21.9,50,8.1,0,10,30.13,33.4,0,0,dry,0,0,0,unknown,13,2016-12-28,13:00
2016-12-28_14,41,21,45,5.8,0,10,30.12,37.1,0,0,dry,0,0,0,clear,14,2016-12-28,14:00
2016-12-28_15,41,19.9,43,8.1,0,10,30.12,35.8,0,0,dry,0,0,0,clear,15,2016-12-28,15:00
2016-12-28_16,39,19,45,4.6,0,10,30.11,35.7,0,0,dry,0,0,0,clear,16,2016-12-28,16:00
2016-12-28_17,37.9,18,45,4.6,0,10,30.09,34.4,0,0,dry,0,0,0,clear,17,2016-12-28,17:00
2016-12-28_18,36,18,48,5.8,0,10,30.08,31.1,0,0,dry,0,0,0,clear,18,2016-12-28,18:00
2016-12-28_19,34,19.9,56,5.8,0,10,30.06,28.8,0,0,dry,0,0,0,clear,19,2016-12-28,19:00
2016-12-28_20,32,19.9,61,5.8,0,10,30,26.4,0,0,dry,0,0,0,clear,20,2016-12-28,20:00
2016-12-28_21,32,19.9,61,6.9,0,10,29.96,25.6,0,0,dry,0,0,0,clear,21,2016-12-28,21:00
2016-12-28_22,33.1,19,56,8.1,0,10,29.89,26.1,0,0,dry,0,0,0,clear,22,2016-12-28,22:00
2016-12-28_23,34,19,54,0,0,10,29.87,0,0,0,dry,0,0,0,cloudy,23,2016-12-28,23:00
2016-12-29_00,36,19,50,6.9,0,10,29.86,30.3,0,0,dry,0,0,0,cloudy,00,2016-12-29,0:00
2016-12-29_01,34,21.9,61,5.8,0,10,29.81,28.8,0,0,dry,0,0,0,cloudy,01,2016-12-29,1:00
2016-12-29_02,34,27,75,10.4,0,8,29.79,26,0,0.01,wet,0,1,0,rain,02,2016-12-29,2:00
2016-12-29_03,34,27,75,6.9,0,10,29.74,28,0,0.005,wet,0,1,0,rain,03,2016-12-29,3:00
2016-12-29_04,34,30,85,6.9,0,2.5,29.71,28,0,0.03,wet,0,1,0,rain,04,2016-12-29,4:00
2016-12-29_05,35.1,33.1,92,9.2,0,1.8,29.67,27.9,0,0.02,wet,0,1,0,rain,05,2016-12-29,5:00
2016-12-29_06,36,34,93,12.7,0,10,29.7,27.5,0,0,dry,0,0,0,cloudy,06,2016-12-29,6:00
2016-12-29_07,37.9,35.1,89,11.5,20.7,10,29.69,30.5,0,0.005,wet,0,1,0,rain,07,2016-12-29,7:00
2016-12-29_08,37.9,34,86,16.1,0,10,29.69,28.9,0,0,dry,0,0,0,cloudy,08,2016-12-29,8:00
2016-12-29_09,39,32,76,17.3,24.2,10,29.74,29.9,0,0,dry,0,0,0,mostlycloudy,09,2016-12-29,9:00
2016-12-29_10,39.9,32,73,16.1,24.2,10,29.7,31.4,0,0,dry,0,0,0,partlycloudy,10,2016-12-29,10:00
2016-12-29_11,39.9,28,63,16.1,31.1,10,29.7,31.4,0,0,dry,0,0,0,mostlycloudy,11,2016-12-29,11:00
2016-12-29_12,37,25,62,16.1,28.8,10,29.68,27.7,0,0,dry,0,0,0,cloudy,12,2016-12-29,12:00
2016-12-29_13,35.1,24.1,64,18.4,28.8,10,29.74,24.5,0,0,dry,0,0,0,cloudy,13,2016-12-29,13:00
2016-12-29_14,36,25,64,17.3,27.6,10,29.69,26,0,0,dry,0,0,0,cloudy,14,2016-12-29,14:00
2016-12-29_15,36,23,59,16.1,25.3,10,29.75,26.3,0,0,dry,0,0,0,mostlycloudy,15,2016-12-29,15:00
2016-12-29_16,35.1,21,57,10.4,20.7,10,29.76,27.4,0,0,dry,0,0,0,partlycloudy,16,2016-12-29,16:00
2016-12-29_17,34,21.9,61,11.5,0,10,29.77,25.5,0,0,dry,0,0,0,clear,17,2016-12-29,17:00
2016-12-29_18,34,21.9,61,8.1,0,10,29.77,27.2,0,0,dry,0,0,0,mostlycloudy,18,2016-12-29,18:00
2016-12-29_19,35.1,21.9,59,12.7,19.6,10,29.75,26.4,0,0,dry,0,0,0,mostlycloudy,19,2016-12-29,19:00
2016-12-29_20,33.1,25,72,13.8,21.9,1.8,29.72,23.4,0,0.005,wet,0,0,1,snow,20,2016-12-29,20:00
2016-12-29_21,35.1,19.9,54,11.5,0,10,29.73,26.9,0,0,dry,0,0,0,cloudy,21,2016-12-29,21:00
2016-12-29_22,33.1,19.9,59,24.2,35.7,10,29.74,20.3,0,0,dry,0,0,0,cloudy,22,2016-12-29,22:00
2016-12-29_23,32,21.9,66,16.1,26.5,9,29.74,21.2,0,0,dry,0,0,0,cloudy,23,2016-12-29,23:00
2016-12-30_00,30.9,23,72,16.1,25.3,2.5,29.76,19.8,0,0.005,wet,0,0,1,snow,00,2016-12-30,0:00
2016-12-30_01,30,24.1,79,15,24.2,4,29.71,19.1,0,0.005,wet,0,0,1,snow,01,2016-12-30,1:00
2016-12-30_02,30,24.1,79,12.7,19.6,2.5,29.72,20,0,0.005,wet,0,0,1,snow,02,2016-12-30,2:00
2016-12-30_03,28.9,24.1,82,15,20.7,1.8,29.74,17.7,0,0.005,wet,0,0,1,snow,03,2016-12-30,3:00
2016-12-30_04,28.9,25,85,13.8,21.9,1.2,29.74,18.2,0,0.005,wet,0,0,1,snow,04,2016-12-30,4:00
2016-12-30_05,28,24.1,85,15,23,3,29.74,16.5,0,0.005,wet,0,0,1,snow,05,2016-12-30,5:00
2016-12-30_06,27,19.9,75,11.5,21.9,10,29.83,16.7,0,0,dry,0,0,0,cloudy,06,2016-12-30,6:00
2016-12-30_07,28,19.9,72,11.5,19.6,10,29.85,18.1,0,0,dry,0,0,0,cloudy,07,2016-12-30,7:00
2016-12-30_08,28,19,69,12.7,25.3,10,29.86,17.5,0,0,dry,0,0,0,mostlycloudy,08,2016-12-30,8:00
2016-12-30_09,28.9,19.9,69,19.6,25.3,10,29.9,16.1,0,0,dry,0,0,0,cloudy,09,2016-12-30,9:00
2016-12-30_10,30,18,61,12.7,21.9,10,29.91,20,0,0,dry,0,0,0,mostlycloudy,10,2016-12-30,10:00
2016-12-30_11,30,15.1,54,13.8,26.5,10,29.92,19.5,0,0,dry,0,0,0,cloudy,11,2016-12-30,11:00
2016-12-30_12,30,14,51,12.7,27.6,10,29.93,20,0,0,dry,0,0,0,cloudy,12,2016-12-30,12:00
2016-12-30_13,30,14,51,11.5,24.2,10,29.95,20.5,0,0,dry,0,0,0,cloudy,13,2016-12-30,13:00
2016-12-30_14,28.9,12.9,51,13.8,21.9,10,29.97,18.2,0,0,dry,0,0,0,cloudy,14,2016-12-30,14:00
2016-12-30_15,28.9,14,54,11.5,24.2,10,29.99,19.2,0,0,dry,0,0,0,cloudy,15,2016-12-30,15:00
2016-12-30_16,28.9,15.1,56,11.5,19.6,10,30.02,19.2,0,0,dry,0,0,0,cloudy,16,2016-12-30,16:00
2016-12-30_17,28,18,66,10.4,0,10,30.05,18.6,0,0,dry,0,0,0,cloudy,17,2016-12-30,17:00
